1.0,183.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
1.0,294.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
1.0,296.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
1.0,297.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
2.0,187.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
2.0,242.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
2.0,243.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
2.0,245.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
3.0,200.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
3.0,235.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
3.0,318.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
3.0,320.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
4.0,67.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
4.0,153.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
4.0,156.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
4.0,304.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
5.0,169.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
5.0,170.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
5.0,181.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
5.0,184.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
6.0,173.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
6.0,177.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
6.0,331.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
6.0,333.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
7.0,278.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
7.0,280.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
7.0,281.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
7.0,340.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
8.0,145.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
8.0,325.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
8.0,327.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
8.0,328.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
9.0,237.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
9.0,288.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
9.0,289.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
9.0,290.0,999999.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
